,mand,bot,kom,beha,baksteen,krijt,dobbelsteen,pop,boor,kikker,knoflook,handschoen,strijkijzer,blad,deksel,verpleger,sjaal,slak,eekhoorn,kalkoen,portemonnee,zweep,fluit,mier,bijl,armband,bezem,emmer,stier,stoel,doodskist,hert,hek,aansteker,dweil,paddenstoel,perzik,broekzak,liniaal,worst,zeehond,haai,schep,schommel,dienblad,rits,pijl,rug,riem,vogel,deken,tak,kogel,kooi,blik,kaars,auto,ketting,borst,wolk,jas,hond,ezel,jurk,eend,doel,hak,paard,sleutel,mes,been,bliksem,slot,lucifer,aap,snor,kopje,ui,schilderij,papegaai,potlood,duif,kussen,wasbeer,wortel,touw,litteken,rok,schedel,stinkdier,mouw,slang,lepel,ooievaar,rietje,pak,stropdas,boom,ober,horloge,golf,raam,vleugel,hout
pijl,0.929975390434,0.832527935505,0.82784485817,0.887630164623,0.822397172451,0.770094156265,0.858053207397,0.86634939909,0.814572155476,0.858551204205,1.01847171783,0.838318347931,0.836334824562,0.880524635315,0.845398664474,0.867082595825,0.88891685009,0.868511021137,0.818554699421,0.904804348946,0.896355867386,0.969960153103,0.940729439259,0.798769712448,0.751288831234,0.844611167908,0.895314753056,0.902875423431,0.746434688568,0.824195504189,0.799628973007,0.689882993698,0.901517689228,0.843907117844,0.872198045254,0.879235446453,0.830132484436,0.825332343578,0.802414834499,1.0209223032,0.798799335957,0.889276623726,0.978465020657,0.898584902287,0.86500275135,0.918730854988,-1.19209289551e-07,0.790262699127,0.916463911533,0.791813015938,0.912462115288,0.763217329979,0.611034452915,0.846492648125,0.8118237257,0.743077039719,0.900669157505,0.865505456924,0.720654785633,0.81392621994,0.895294368267,0.934492349625,0.84767472744,0.88923060894,0.83829498291,0.825925827026,0.864713311195,0.735915064812,0.832781910896,0.763347744942,0.84391605854,0.814069986343,0.897619903088,0.722335994244,0.8273640275,0.862318992615,1.00571250916,1.01452946663,0.833399534225,0.843242049217,0.727182090282,0.718882977962,0.859705030918,0.811845779419,0.821405529976,0.842691063881,0.845903992653,0.934868752956,0.718668401241,0.771566510201,0.975941240788,0.759406328201,0.88920378685,0.815956234932,0.846638143063,0.830549895763,0.881299078465,0.744650483131,0.913645923138,0.81353354454,0.955305397511,0.805897533894,0.82014977932,0.752656936646
rug,0.900433719158,0.774177074432,0.678299546242,0.721674442291,0.866095662117,0.797483146191,0.919875741005,0.854153871536,0.818800985813,0.850134372711,0.873501777649,0.736302614212,0.708702802658,0.85880792141,0.865097641945,0.73275077343,0.761917948723,0.796422421932,0.785950601101,0.767299413681,0.730970859528,0.804950475693,0.852252960205,0.831720411777,0.731890678406,0.838557600975,0.7713945508,0.790011525154,0.81280207634,0.640255451202,0.737062931061,0.814150452614,0.739251375198,0.80882537365,0.688349604607,0.941283583641,0.899588048458,0.74550819397,0.800476551056,0.929504811764,0.796238422394,0.853189945221,0.882972180843,0.803366243839,0.74286621809,0.780483007431,0.790262699127,5.96046447754e-08,0.679250001907,0.815107762814,0.816002547741,0.855929970741,0.728800654411,0.805873394012,0.82995903492,0.782315373421,0.708161592484,0.742130279541,0.585698127747,0.865424633026,0.717359364033,0.77652323246,0.719499766827,0.720948696136,0.91675144434,0.897233366966,0.735242724419,0.736420273781,0.815400540829,0.638659715652,0.533545196056,0.956032752991,0.777780950069,0.801200449467,0.805641055107,0.795272231102,0.861489236355,0.995949804783,0.843483269215,0.834043800831,0.828411579132,0.888580679893,0.627484679222,0.768588542938,0.795185923576,0.609299182892,0.675183653831,0.697887003422,0.725702166557,0.734222233295,0.841838777065,0.724000096321,0.798119902611,0.868001103401,0.770507454872,0.728010296822,0.700138926506,0.748603701591,0.831523835659,0.777750790119,0.892982602119,0.670728564262,0.83949303627,0.761213958263
riem,0.900215983391,0.774782061577,0.752390027046,0.720433175564,0.95882332325,0.871841788292,1.02825129032,0.787807583809,0.826535880566,0.909266710281,0.830356657505,0.750746130943,0.656390190125,0.774948954582,0.854475200176,0.855015873909,0.632851183414,0.868403494358,0.868291854858,0.809068739414,0.651025772095,0.812187671661,0.930593967438,0.946220993996,0.866554796696,0.713757693768,0.821667134762,0.922586023808,0.854907333851,0.770210266113,0.741610169411,0.951730549335,0.830273389816,0.597549080849,0.76197385788,0.873279511929,0.970009386539,0.718287229538,0.857002258301,0.959337711334,0.884300947189,0.841554403305,0.841278195381,0.864437282085,0.828474283218,0.731257200241,0.916463911533,0.679250001907,0.0,0.865713119507,0.778907179832,0.918665528297,0.726844251156,0.815656900406,0.951511442661,0.724551320076,0.725299239159,0.671424150467,0.681264460087,0.902326464653,0.584695875645,0.782487273216,0.901193380356,0.649373292923,0.906678497791,0.88059926033,0.652894258499,0.823130071163,0.739047527313,0.592500686646,0.773613035679,0.884865403175,0.807383537292,0.871703505516,0.854323327541,0.81663197279,0.741687178612,0.805133998394,0.93441337347,0.770176649094,0.834424257278,0.874754428864,0.743020176888,0.825739383698,0.984346210957,0.597880959511,0.771243155003,0.685104310513,0.74863922596,0.747499346733,0.815679311752,0.734791278839,0.804933965206,0.911583065987,0.746234476566,0.626568198204,0.689183115959,0.789336442947,0.901919841766,0.79631459713,0.892469525337,0.813542127609,0.912957251072,0.879538714886
vogel,0.713411390781,0.738418757915,0.713750481606,0.896958947182,0.878760933876,0.770565748215,0.774596273899,0.85438734293,0.928128123283,0.608915567398,0.871991813183,0.782417535782,0.825654685497,0.905388474464,0.844678521156,0.865336000919,0.840269684792,0.637753307819,0.554985761642,0.703879117966,0.830476760864,0.904420137405,0.678415894508,0.542324662209,0.886794149876,0.846496939659,0.805966615677,0.860554158688,0.842754840851,0.87947678566,0.792896091938,0.689293265343,0.843917071819,0.786970257759,0.887857913971,0.629124403,0.779976606369,0.764946401119,0.873050689697,0.837963581085,0.535884380341,0.686321496964,0.8939691782,0.872931361198,0.773700594902,0.876646101475,0.791813015938,0.815107762814,0.865713119507,-1.19209289551e-07,0.844457387924,0.746407926083,0.792295277119,0.592848002911,0.800356566906,0.779355287552,0.824733436108,0.739895820618,0.787550747395,0.73452091217,0.717539906502,0.542278885841,0.781287789345,0.81405711174,0.492361783981,0.83877491951,0.797448396683,0.796001255512,0.704427480698,0.851609051228,0.809031128883,0.853123784065,0.778009712696,0.747994363308,0.608667910099,0.816074728966,0.826482176781,0.826156079769,0.800567030907,0.448853969574,0.8435510993,0.453931093216,0.828403353691,0.592832028866,0.891410589218,0.854690074921,0.867975831032,0.872641801834,0.80859130621,0.58746111393,0.852216660976,0.594598650932,0.796681642532,0.511645674706,0.857673764229,0.71081161499,0.833907306194,0.598171532154,0.752375543118,0.73563426733,0.932123363018,0.698059797287,0.619551122189,0.947487294674
deken,0.788069725037,0.848884344101,0.719484090805,0.731635928154,0.862027227879,0.908730208874,0.902177214622,0.749648690224,0.763209223747,0.824540138245,0.91704928875,0.669531583786,0.629841566086,0.893965959549,0.819125175476,0.805770993233,0.705388903618,0.840888381004,0.82884901762,0.798626720905,0.790475845337,0.856584846973,0.852407693863,0.81704980135,0.783913910389,0.75783264637,0.859512329102,0.776384949684,0.832835257053,0.641266524792,0.740794241428,0.869153499603,0.85843026638,0.657076835632,0.634924650192,0.772076666355,0.845854580402,0.8791924119,0.869803249836,0.8730661273,0.928938150406,0.881006419659,0.922512590885,0.795166730881,0.752121508121,0.69699037075,0.912462115288,0.816002547741,0.778907179832,0.844457387924,0.0,0.866466760635,0.824559092522,0.720941781998,0.82505440712,0.585914611816,0.730976223946,0.726915836334,0.712845683098,0.809589505196,0.519985973835,0.821364939213,0.827570080757,0.666139423847,0.915726184845,0.918584346771,0.865240812302,0.786195755005,0.704672813416,0.740604817867,0.766040325165,0.750937700272,0.733862996101,0.75754237175,0.883656620979,0.958160459995,0.87793725729,0.888123512268,0.801627933979,0.822925806046,0.873108208179,0.836448550224,0.563036203384,0.859226226807,0.933679819107,0.806617498398,0.772268116474,0.664120852947,0.751274347305,0.779728591442,0.78046900034,0.855617642403,0.726401567459,0.873337566853,0.781314730644,0.693271815777,0.668103098869,0.84679210186,0.886974096298,0.720906257629,0.882391870022,0.677953839302,0.880320429802,0.805628418922
tak,0.78313934803,0.863218784332,0.817310154438,0.917917430401,0.937725782394,0.886043846607,0.900393724442,0.848679423332,0.87464505434,0.768178761005,0.804871976376,0.842225193977,0.812303364277,0.858025431633,0.934378683567,0.913446009159,0.899430394173,0.802999436855,0.774811565876,0.822780132294,1.04403495789,0.838561475277,0.889379739761,0.797302365303,0.702816843987,0.868144214153,0.796564340591,0.868779420853,0.934742689133,0.836709797382,0.830431342125,0.891976058483,0.761287987232,0.86997282505,0.922823488712,0.712181448936,0.805801033974,0.877047538757,0.945030272007,0.838706612587,0.924427628517,0.85556781292,0.884577691555,0.855791151524,0.921248078346,0.959109663963,0.763217329979,0.855929970741,0.918665528297,0.746407926083,0.866466760635,0.0,0.864205598831,0.87083107233,0.886321246624,0.875680804253,0.832541704178,0.783614993095,0.896222174168,0.792451024055,0.894536435604,0.816298961639,0.874974966049,0.933979392052,0.795905947685,0.896589040756,0.690034389496,0.80536031723,0.870301127434,0.943535864353,0.792490363121,0.858823537827,0.845207154751,0.849118888378,0.828031361103,0.827050447464,0.944550991058,0.834612131119,0.886111021042,0.798038482666,0.93399053812,0.915918111801,0.932142913342,0.841813921928,0.671719670296,0.764097213745,0.920887708664,0.921193361282,0.842360258102,0.818187654018,0.961896538734,0.80883795023,0.876786351204,0.855646431446,0.898256480694,0.792901277542,0.950552403927,0.497495889664,0.910546958447,0.898976325989,0.823847472668,0.782581448555,0.780176520348,0.787603378296
kogel,0.924602508545,0.638051331043,0.759287595749,0.770610928535,0.866866767406,0.832494795322,0.879169583321,0.8330732584,0.595340013504,0.922757565975,0.969933331013,0.791596651077,0.700101017952,0.812289357185,0.793849766254,0.772359967232,0.784276843071,0.798739433289,0.839643001556,0.836850643158,0.755684435368,0.888361930847,0.955295979977,0.8853302598,0.686067402363,0.774925112724,0.838393628597,0.839373171329,0.920113682747,0.753686070442,0.690965533257,0.75639128685,0.927141070366,0.744259953499,0.744395375252,0.906858384609,0.8748229146,0.750807881355,0.757590055466,0.973380208015,0.799105882645,0.703833758831,0.927935838699,0.907250404358,0.798537731171,0.943790793419,0.611034452915,0.728800654411,0.726844251156,0.792295277119,0.824559092522,0.864205598831,5.96046447754e-08,0.801540613174,0.797192513943,0.776229262352,0.698774516582,0.797422647476,0.468481481075,0.816441655159,0.754051506519,0.753292739391,0.884756505489,0.816879630089,0.793471813202,0.74066734314,0.791536450386,0.839168608189,0.7707041502,0.545470833778,0.644878447056,0.747410953045,0.753455042839,0.798805356026,0.90464425087,0.891674160957,0.903878688812,0.96447455883,0.805839836597,0.840082466602,0.721298873425,0.79528927803,0.730697989464,0.835975944996,0.84485065937,0.79424482584,0.617063701153,0.900557994843,0.543206095695,0.717938542366,0.913777947426,0.775550425053,0.738022983074,0.96693110466,0.81337416172,0.719650924206,0.860840797424,0.866972267628,0.849031865597,0.723441839218,0.89547419548,0.713290214539,0.830336809158,0.829703211784
kooi,0.747972011566,0.803002595901,0.717880666256,0.901694417,0.904912412167,0.859492182732,0.770628333092,0.774862349033,0.725789904594,0.670926749706,0.936733901501,0.805817067623,0.827399253845,0.874543845654,0.827982068062,0.857626378536,0.870075583458,0.651394844055,0.728017032146,0.791914999485,0.819697916508,0.847489356995,0.839410364628,0.629796504974,0.742289066315,0.861671090126,0.771479606628,0.741588592529,0.729375243187,0.698095738888,0.793343305588,0.77273619175,0.722696363926,0.787747144699,0.778595626354,0.846193611622,0.897367537022,0.911564409733,0.861254692078,0.928742527962,0.643374562263,0.673805236816,0.953147649765,0.784078478813,0.79037129879,0.864676237106,0.846492648125,0.805873394012,0.815656900406,0.592848002911,0.720941781998,0.87083107233,0.801540613174,0.0,0.801711440086,0.8197914958,0.836855709553,0.645502567291,0.805493235588,0.809266209602,0.774392843246,0.666687011719,0.747821509838,0.806965768337,0.721403539181,0.820233941078,0.866551756859,0.817047119141,0.602473139763,0.79964864254,0.718854248524,0.86130464077,0.670215725899,0.77731603384,0.571812033653,0.913451552391,0.823777794838,0.93733549118,0.847760140896,0.606113195419,0.8693754673,0.619055449963,0.776344776154,0.610392332077,0.929077982903,0.740020394325,0.962998509407,0.892455279827,0.770125627518,0.672827124596,0.826198041439,0.575933218002,0.795740485191,0.659845769405,0.732674956322,0.784683823586,0.870152115822,0.769256472588,0.908446907997,0.858047485352,0.940138399601,0.637075424194,0.667331635952,0.817704379559
blik,0.929635047913,0.749312639236,0.801471710205,0.87443703413,0.99194586277,0.908275008202,0.70005941391,0.808150410652,0.910512328148,0.895240962505,0.843507230282,0.672425746918,0.840734183788,0.835964381695,0.826028823853,0.880082726479,0.776104271412,0.86937713623,0.869304060936,0.786685526371,0.841856956482,0.958003163338,0.946964502335,0.851176798344,0.810569405556,0.838509678841,0.843737840652,0.862918972969,0.876662194729,0.764110684395,0.845118403435,0.87252497673,0.866978347301,0.832180917263,0.795390367508,0.932050347328,0.740778326988,0.899262905121,0.865349590778,0.798667788506,0.82023525238,0.801442921162,0.958766460419,0.885696053505,0.760218977928,0.855851411819,0.8118237257,0.82995903492,0.951511442661,0.800356566906,0.82505440712,0.886321246624,0.797192513943,0.801711440086,0.0,0.774617552757,0.845728635788,0.878948390484,0.822347760201,0.700295627117,0.771244168282,0.817033052444,0.902213335037,0.731634497643,0.799803972244,0.771940410137,0.944399058819,0.944837987423,0.859918355942,0.798037409782,0.910506844521,0.89232301712,0.829556465149,0.800298511982,0.806032538414,0.789491415024,0.817320048809,0.894833743572,0.823874890804,0.783993840218,0.889823555946,0.813733994961,0.746713757515,0.863829433918,0.845714211464,0.868245720863,0.773316264153,0.827864408493,0.756492078304,0.763913869858,0.807159721851,0.777986168861,0.746312618256,0.903550088406,0.737776398659,0.850421667099,0.83549696207,0.814877808094,0.791020512581,0.754406094551,0.795736789703,0.705565452576,0.833989083767,0.936833262444
kaars,0.894659340382,0.81428694725,0.754455327988,0.844625592232,0.830521821976,0.888346493244,0.795711636543,0.841405272484,0.773702383041,0.817445933819,0.865998506546,0.811707079411,0.611686229706,0.865163385868,0.705208659172,0.860840857029,0.727067470551,0.856605172157,0.826442599297,0.788107216358,0.806998968124,0.908368229866,0.875887870789,0.795577406883,0.794267654419,0.691713809967,0.813192546368,0.7866512537,0.81667470932,0.719585478306,0.675494134426,0.819557130337,0.82865858078,0.507242441177,0.757470726967,0.790891289711,0.856066703796,0.833797991276,0.894980251789,0.959511220455,0.855092525482,0.874356389046,0.850281059742,0.780820190907,0.680399179459,0.753255844116,0.743077039719,0.782315373421,0.724551320076,0.779355287552,0.585914611816,0.875680804253,0.776229262352,0.8197914958,0.774617552757,1.78813934326e-07,0.798855543137,0.758097887039,0.770757317543,0.669955670834,0.707975387573,0.900714755058,0.851746857166,0.702184081078,0.90497469902,0.947712004185,0.812355279922,0.91041046381,0.695330262184,0.725511074066,0.84635746479,0.758917808533,0.773797035217,0.487043023109,0.85428571701,0.981851816177,0.820740282536,0.776681482792,0.83611625433,0.683162689209,0.844690084457,0.831089377403,0.710087299347,0.868462264538,0.8384745121,0.770840167999,0.792116701603,0.846935451031,0.803149402142,0.756673574448,0.915323197842,0.756081998348,0.754465222359,0.894671797752,0.718564510345,0.765784502029,0.880689144135,0.702461481094,0.880761027336,0.76919990778,0.892336070538,0.705642700195,0.895340204239,0.710760116577
auto,0.816252470016,0.895166277885,0.597658634186,0.719534158707,0.918373644352,0.894030809402,0.872809290886,0.731321454048,0.715904295444,0.857006669044,0.869857192039,0.811226844788,0.688520908356,0.825242161751,0.882260799408,0.764382064342,0.790947496891,0.818307161331,0.813702940941,0.88207089901,0.601623475552,0.826377928257,0.931860089302,0.925689637661,0.852244973183,0.765788733959,0.867018938065,0.886192858219,0.856525301933,0.634256660938,0.689375340939,0.850887417793,0.73748755455,0.678477406502,0.681486725807,0.898138523102,0.869828522205,0.793829381466,0.878423035145,0.910141050816,0.886589169502,0.759469866753,0.839356780052,0.876787364483,0.735892891884,0.862989962101,0.900669157505,0.708161592484,0.725299239159,0.824733436108,0.730976223946,0.832541704178,0.698774516582,0.836855709553,0.845728635788,0.798855543137,0.0,0.717113852501,0.753830075264,0.902922153473,0.62129098177,0.662153840065,0.745715975761,0.649548172951,0.833719611168,0.857562363148,0.835863173008,0.704311013222,0.704013884068,0.772665917873,0.704876065254,0.785473287106,0.705627799034,0.866162657738,0.796909749508,0.807560861111,0.829764246941,0.87261480093,0.740911066532,0.846611320972,0.811167895794,0.880728840828,0.710833787918,0.837389707565,0.887762546539,0.802334904671,0.787070631981,0.829505503178,0.804770588875,0.671962022781,0.899303853512,0.77514064312,0.89379632473,0.887465238571,0.782911658287,0.646572768688,0.778548121452,0.721317589283,0.784491837025,0.670337319374,0.83171236515,0.627586722374,0.924013078213,0.838876783848
ketting,0.830228209496,0.760229945183,0.787268519402,0.679887056351,0.86990571022,0.854155480862,0.903905451298,0.719966888428,0.736721396446,0.820950448513,0.901591718197,0.683067321777,0.764676690102,0.878566384315,0.829317212105,0.868103921413,0.713987350464,0.816191196442,0.872396230698,0.769960045815,0.617291092873,0.90598064661,0.857046723366,0.880425155163,0.821306169033,0.395339131355,0.812831163406,0.851389288902,0.862867176533,0.787996530533,0.650771379471,0.905022025108,0.768939852715,0.695668041706,0.867811620235,0.873024582863,0.898419559002,0.75602555275,0.813919663429,0.878774344921,0.810480356216,0.786056995392,0.803576529026,0.771268248558,0.829412937164,0.859039843082,0.865505456924,0.742130279541,0.671424150467,0.739895820618,0.726915836334,0.783614993095,0.797422647476,0.645502567291,0.878948390484,0.758097887039,0.717113852501,-1.19209289551e-07,0.730594694614,0.825723171234,0.690098047256,0.705256342888,0.812387824059,0.565459370613,0.826615154743,0.900757670403,0.762989878654,0.759240686893,0.518503069878,0.70080268383,0.660239458084,0.904605984688,0.739168703556,0.764296174049,0.726708173752,0.846571087837,0.898152172565,0.888267993927,0.758165061474,0.730615615845,0.837797403336,0.816500008106,0.643341124058,0.821008086205,0.906529486179,0.681677699089,0.730847477913,0.729717850685,0.729074120522,0.773029923439,0.852921366692,0.632659435272,0.743047118187,0.79890871048,0.749759674072,0.703262686729,0.704679250717,0.771028697491,0.908434510231,0.558218955994,0.914809048176,0.803640305996,0.802252233028,0.853715538979
borst,0.937762975693,0.678859770298,0.716811299324,0.638299047947,0.902562499046,0.887632250786,0.923799455166,0.738283991814,0.638867139816,0.806472957134,0.849270105362,0.751102149487,0.71493858099,0.759795486927,0.797794163227,0.661172866821,0.790185570717,0.796903848648,0.779598355293,0.810030162334,0.637048900127,0.824427187443,0.902699708939,0.80515563488,0.741937935352,0.754332363605,0.842083930969,0.75881934166,0.779091358185,0.683242380619,0.758708953857,0.867194116116,0.841684579849,0.70204937458,0.687750756741,0.858102679253,0.833263337612,0.728321313858,0.750036478043,0.951276779175,0.828018784523,0.716868758202,0.872375547886,0.870730757713,0.658647358418,0.84187912941,0.720654785633,0.585698127747,0.681264460087,0.787550747395,0.712845683098,0.896222174168,0.468481481075,0.805493235588,0.822347760201,0.770757317543,0.753830075264,0.730594694614,-1.19209289551e-07,0.78773868084,0.744256615639,0.788556039333,0.862392544746,0.725164532661,0.849924564362,0.871897041798,0.803687036037,0.798525750637,0.811885297298,0.549208760262,0.611663043499,0.853144168854,0.864854693413,0.808642983437,0.815925002098,0.80580675602,0.803748965263,0.930999875069,0.853843867779,0.830787301064,0.722687363625,0.831645786762,0.558916091919,0.836892902851,0.871646761894,0.813210427761,0.592475414276,0.833134770393,0.576137542725,0.688296079636,0.75435680151,0.728949546814,0.681391716003,0.875918030739,0.621238708496,0.721482515335,0.814949035645,0.891567647457,0.815942883492,0.749897956848,0.847234368324,0.686224341393,0.825794994831,0.904932141304
wolk,0.930531799793,0.871654391289,0.817621350288,0.89923864603,0.998577237129,0.917983531952,0.88220757246,0.813640475273,0.885209023952,0.85624229908,0.838284730911,0.887724459171,0.838671386242,0.93440836668,0.816877603531,0.950062096119,0.752706408501,0.848439276218,0.879638075829,0.890977501869,0.970997929573,0.992327034473,0.918457686901,0.720924139023,1.00081682205,0.829789042473,0.865952968597,0.857374250889,0.908096790314,0.943319678307,0.893717467785,0.817037642002,0.823565721512,0.836890459061,0.819900691509,0.748154163361,0.773611664772,0.90847659111,0.941346287727,0.896694540977,0.849073469639,0.747547268867,0.930135905743,0.799031257629,0.884785294533,0.977496922016,0.81392621994,0.865424633026,0.902326464653,0.73452091217,0.809589505196,0.792451024055,0.816441655159,0.809266209602,0.700295627117,0.669955670834,0.902922153473,0.825723171234,0.78773868084,0.0,0.768928050995,0.776771783829,0.919102847576,0.794566512108,0.799719274044,0.821394979954,0.908700406551,0.865348935127,0.934576570988,0.97001773119,0.882524728775,0.696585655212,1.02044355869,0.740966379642,0.810764610767,0.862618207932,0.901297032833,0.820918917656,0.83120405674,0.754538536072,0.876824498177,0.685861289501,0.860328435898,0.915317296982,0.942073047161,0.87717038393,0.851481974125,0.798773288727,0.786554217339,0.697638988495,0.881999373436,0.708776414394,0.860248804092,0.725389242172,0.859397828579,0.906503081322,0.84199154377,0.750985145569,0.946731686592,0.885076463223,0.841616868973,0.747621357441,0.837837100029,0.887174546719
jas,0.777009308338,0.82958650589,0.595677852631,0.654868960381,0.86357396841,0.779923319817,0.85397362709,0.786458969116,0.863052368164,0.827336668968,0.889864742756,0.642340242863,0.607683420181,0.916044056416,0.856083095074,0.762511909008,0.398997247219,0.871487617493,0.799735546112,0.764291644096,0.549295008183,0.912767529488,0.846309423447,0.884358227253,0.800989806652,0.607456088066,0.835664451122,0.774198770523,0.851297914982,0.637556314468,0.767704248428,0.79862844944,0.801284313202,0.589981794357,0.625169098377,0.856350302696,0.797104537487,0.611467719078,0.832785844803,0.779180645943,0.845470786095,0.766226649284,0.903285264969,0.810205817223,0.652230858803,0.573594629765,0.895294368267,0.717359364033,0.584695875645,0.717539906502,0.519985973835,0.894536435604,0.754051506519,0.774392843246,0.771244168282,0.707975387573,0.62129098177,0.690098047256,0.744256615639,0.768928050995,-2.38418579102e-07,0.708211064339,0.843700408936,0.403281629086,0.835875988007,0.942599833012,0.749331831932,0.708625555038,0.662704229355,0.629782438278,0.685559332371,0.884573280811,0.752089083195,0.798720121384,0.692592263222,0.707273602486,0.820428311825,0.803452134132,0.727219760418,0.729853332043,0.720955312252,0.876871705055,0.722039937973,0.78756582737,0.909648358822,0.716814577579,0.709744393826,0.477445006371,0.765860021114,0.737358689308,0.624315500259,0.788828134537,0.669647395611,0.87203091383,0.737934529781,0.474238455296,0.437307238579,0.777163863182,0.738192081451,0.554391145706,0.869890511036,0.696265339851,0.838330686092,0.817124128342
hond,0.849936485291,0.722757220268,0.657860040665,0.86905258894,0.893317580223,0.863715171814,0.902685880661,0.705995321274,0.838401198387,0.700510859489,0.92521417141,0.758076250553,0.752710819244,0.901387393475,0.952026665211,0.834995269775,0.825343191624,0.660348773003,0.664507329464,0.733756303787,0.74870634079,0.791319787502,0.906395733356,0.673681497574,0.839918196201,0.913846611977,0.828911364079,0.741104662418,0.742025732994,0.784969568253,0.81883764267,0.63222271204,0.74475222826,0.790515244007,0.739012360573,0.773302912712,0.81350004673,0.888955771923,0.839453160763,0.85708129406,0.615905165672,0.69735711813,0.956244945526,0.768017530441,0.857236623764,0.956536471844,0.934492349625,0.77652323246,0.782487273216,0.542278885841,0.821364939213,0.816298961639,0.753292739391,0.666687011719,0.817033052444,0.900714755058,0.662153840065,0.705256342888,0.788556039333,0.776771783829,0.708211064339,0.0,0.659857273102,0.804778516293,0.536092281342,0.86642074585,0.869048655033,0.617855966091,0.741603314877,0.789482951164,0.67638361454,0.771279931068,0.788053512573,0.791731595993,0.607351660728,0.732026100159,0.7819429636,0.878513276577,0.78371065855,0.552067995071,0.853512704372,0.708351314068,0.713041067123,0.593652367592,0.864592313766,0.814080059528,0.780486226082,0.90233361721,0.756425917149,0.531569123268,0.871146321297,0.596378326416,0.822855234146,0.717875003815,0.730459094048,0.670879721642,0.849182486534,0.677687168121,0.849474787712,0.829526007175,0.904236018658,0.706213593483,0.813665211201,0.903365194798
ezel,0.830991029739,0.880718290806,0.749083340168,0.841583311558,0.997657477856,0.820481598377,0.823618650436,0.729752659798,0.858289480209,0.724850177765,1.0242344141,0.84902381897,0.764094114304,0.880821704865,0.921396672726,0.849625110626,0.928363502026,0.760681271553,0.739881873131,0.751783967018,0.862443327904,0.729303479195,0.806047916412,0.785146713257,0.753486037254,0.895414829254,0.919517338276,0.703099608421,0.55568253994,0.77664399147,0.931747317314,0.654455780983,0.722940981388,0.878062546253,0.819497406483,0.826827168465,0.887966990471,0.890403926373,0.783092021942,0.778563737869,0.736481189728,0.867516100407,0.902457177639,0.773635447025,0.773621439934,0.814681887627,0.84767472744,0.719499766827,0.901193380356,0.781287789345,0.827570080757,0.874974966049,0.884756505489,0.747821509838,0.902213335037,0.851746857166,0.745715975761,0.812387824059,0.862392544746,0.919102847576,0.843700408936,0.659857273102,1.78813934326e-07,0.806529462337,0.885430276394,0.950000405312,0.795367121696,0.467882215977,0.830555200577,0.816999733448,0.744745135307,0.847278833389,0.879609704018,0.818532347679,0.687398076057,0.740487158298,0.858015418053,0.91425973177,0.684801578522,0.638517975807,0.828889906406,0.771621823311,0.762567937374,0.689829349518,0.879304528236,0.723658144474,0.749428510666,0.841761946678,0.889642417431,0.685840785503,0.923829138279,0.704662024975,0.777959227562,0.784394145012,0.778613328934,0.755233645439,0.790558516979,0.771618425846,0.775730609894,0.842042148113,0.919174194336,0.776254236698,1.00374722481,0.840603113174
jurk,0.77371430397,0.854633271694,0.666278839111,0.429543673992,0.81843495369,0.869974732399,0.803754866123,0.713542342186,0.905882358551,0.833374738693,0.77754765749,0.666869938374,0.705126881599,0.850147128105,0.85898566246,0.816713690758,0.530816555023,0.922858595848,0.830687344074,0.732367515564,0.675640821457,0.915667057037,0.849543809891,0.881691813469,0.854405462742,0.575686573982,0.773331284523,0.83307081461,0.793268501759,0.685352504253,0.720222830772,0.91487377882,0.85337805748,0.706864118576,0.711090683937,0.805046439171,0.673275887966,0.777424693108,0.866098761559,0.823669791222,0.801402568817,0.752102851868,0.91126704216,0.741498351097,0.643203794956,0.680921554565,0.88923060894,0.720948696136,0.649373292923,0.81405711174,0.666139423847,0.933979392052,0.816879630089,0.806965768337,0.731634497643,0.702184081078,0.649548172951,0.565459370613,0.725164532661,0.794566512108,0.403281629086,0.804778516293,0.806529462337,-1.19209289551e-07,0.876202046871,0.91531676054,0.789335429668,0.707063853741,0.71085703373,0.689751267433,0.713082313538,0.908169269562,0.806301593781,0.817346692085,0.776991665363,0.714349269867,0.819145917892,0.836914896965,0.690292835236,0.742608070374,0.766756117344,0.907787263393,0.614177525043,0.820413351059,0.928247988224,0.674714922905,0.702954530716,0.386072993279,0.823051512241,0.707871198654,0.697160005569,0.726814866066,0.753435969353,0.866187155247,0.740867257118,0.619643270969,0.444755017757,0.771898090839,0.66695868969,0.601137042046,0.838499128819,0.728344917297,0.869257748127,0.804710745811
