,liniaal,strijkijzer,schep,schommel,doodskist,rietje,zeehond,boor,ooievaar,dweil,kalkoen,eekhoorn,rits,haai,verpleger,perzik,slak,portemonnee,armband,postzegel,beha,dobbelsteen,fluit,dienblad,baksteen,stropdas,papegaai,aansteker,krijt,muts,mier,hert,schroef,sinaasappel,broekzak,zweep,kikker,sjaal,spijker,trommel,pop,ketting,mand,paddenstoel,bot,stier,brug,stoel,knoflook,worst,bijl,kool,ezel,potlood,hak,bliksem,handschoen,ober,munt,lucifer,pijl,snor,vlieg,ui,lepel,schedel,riem,emmer,kooi,kaars,eend,mouw,kussen,kogel,struik,duim,rok,deken,kom,horloge,touw,wortel,wortel,vleugel,schilderij,mes,gevangenis,kopje,hout,wolk,golf,rechter,blad,boom,paard,doel,raam,been,rug,kerk,wasbeer,stinkdier,snoep,bezem,kers,schildpad,schaar,onderbroek,krukken,spin,aap,scherm,druiven,sla,oor,afval,litteken,zeeman,tepel,naald,deksel,duif,cadeau,slang,hek,bril,vuist,tas,jurk,kast,sleutel,jas,strand,spiegel,tak,pak,ei,slot,vlees,vogel,borst,hond,blik,auto,meisje,jongen,vrouw
aap,0.786425471306,0.83883535862,0.891898334026,0.786083638668,0.848943769932,0.72941339016,0.70358735323,0.887600123882,0.724506139755,0.824130415916,0.764323532581,0.635684609413,0.880241036415,0.684418559074,0.829954862595,0.80608946085,0.702066600323,0.799711942673,0.85010021925,0.896368265152,0.812814354897,0.83571767807,0.899998545647,0.747886657715,0.94905090332,0.805067896843,0.566367506981,0.815471827984,0.797639667988,0.687507331371,0.581995487213,0.821228146553,0.849886417389,0.810620725155,0.804653763771,0.84540784359,0.636287927628,0.861040174961,0.727999269962,0.857336521149,0.737228214741,0.726708173752,0.848068475723,0.79657715559,0.824100732803,0.729033708572,0.84762263298,0.829367518425,0.858495116234,0.978228390217,0.775480389595,0.848048865795,0.687398076057,0.783682465553,0.796144902706,0.910100340843,0.866024434566,0.82826846838,0.884025394917,0.750612556934,0.8273640275,0.755840420723,0.683347284794,0.879864096642,0.741026341915,0.760952889919,0.854323327541,0.772011876106,0.571812033653,0.85428571701,0.708742141724,0.654326796532,0.749465882778,0.90464425087,0.780907273293,0.78584510088,0.866673588753,0.883656620979,0.650368332863,0.808621704578,0.833325088024,0.792292177677,0.792292177677,0.819458603859,0.857284009457,0.75846517086,0.825373530388,0.715808331966,0.913234233856,0.810764610767,0.957905232906,0.890468239784,0.865266382694,0.736387252808,0.704748511314,0.86927986145,0.849341869354,0.80029296875,0.805641055107,0.998674333096,0.582567989826,0.555284380913,0.796846330166,0.808166444302,0.93764591217,0.588391125202,0.813636720181,0.747330784798,0.839264333248,0.729080796242,5.96046447754e-08,0.865743637085,0.8923407197,0.750222682953,0.821158707142,0.91272854805,0.890490531921,0.987034738064,0.834245085716,0.879476428032,0.935476124287,0.740397810936,0.797409534454,0.577256679535,0.849102020264,0.682165145874,0.788088083267,0.749644994736,0.776991665363,0.776667416096,0.728447556496,0.692592263222,0.876658558846,0.830484092236,0.828031361103,0.740982890129,0.710464835167,0.871398448944,0.793487906456,0.608667910099,0.815925002098,0.607351660728,0.806032538414,0.796909749508,0.703489542007,0.595097899437,0.756933093071
scherm,0.825782299042,0.801025986671,1.00870382786,0.822350144386,0.83651393652,0.791296482086,0.971361517906,0.856262743473,0.977656960487,0.840685009956,0.908811092377,0.950213611126,0.843009233475,0.714304327965,0.908540666103,0.879161655903,0.919251978397,0.872510671616,0.916057288647,0.870012164116,0.875199437141,0.86705750227,0.921008944511,0.763539791107,0.99903357029,0.921698629856,0.861206531525,0.793727397919,0.885727703571,0.871657669544,0.82633972168,0.814330101013,0.677459061146,0.886118471622,0.875911056995,0.909630715847,0.857913315296,0.943588197231,0.842999696732,0.748861074448,0.876949250698,0.952239096165,0.944982886314,0.954694807529,0.782768309116,0.839182257652,0.656512618065,0.695730805397,0.961681723595,0.981134593487,0.934325456619,1.03533494473,0.910619735718,0.838099837303,0.882965087891,0.777372717857,0.829850435257,0.843051970005,0.942945599556,0.959819674492,0.805229485035,0.87563341856,0.801804304123,0.916912734509,0.825378775597,0.72996199131,0.860349059105,0.865450143814,0.882451713085,0.849664270878,0.948396146297,0.998930752277,0.866470277309,0.810757815838,0.967782080173,0.729181587696,0.863515913486,0.903340518475,0.724975287914,0.821214497089,0.816036403179,0.946528553963,0.946528553963,0.858110964298,0.785647630692,0.805719733238,0.905317127705,0.819687843323,0.902320742607,0.711769759655,0.713244259357,0.834635317326,0.881251811981,0.878571867943,0.868009388447,0.828176259995,0.694318771362,0.892854988575,0.825221896172,0.861708164215,0.972791850567,0.840505301952,0.875620901585,0.901820957661,1.02992486954,0.859730184078,0.844378590584,0.853873848915,0.852558016777,0.884713232517,0.865743637085,0.0,0.986209273338,0.784655511379,0.87789952755,0.959442734718,0.85851842165,0.964700818062,0.815331220627,0.831481218338,0.858210384846,0.824223279953,0.914940178394,0.812543034554,0.723587393761,0.751172959805,0.809432148933,0.880036115646,0.851621389389,0.810449182987,0.776959598064,0.86361259222,0.867313921452,0.673498094082,0.936526656151,0.821157038212,0.951785087585,0.778940439224,0.814365208149,0.899829506874,0.748923301697,0.922331631184,0.814556896687,0.793089926243,0.896245777607,0.860696434975,0.881453037262
druiven,0.913654386997,0.956989467144,0.956567585468,0.986772358418,0.912529945374,0.792038679123,0.936335861683,1.00253283978,0.979629278183,0.872464478016,0.798841774464,0.833567023277,1.01797485352,0.868697464466,1.00823259354,0.454663455486,0.875019192696,1.00831234455,1.02758848667,0.990675806999,0.951278626919,0.849037289619,0.99085354805,0.788373172283,0.895830690861,0.973754823208,0.958707213402,0.983400344849,0.946966290474,0.94502133131,0.842327415943,0.942291676998,0.940443515778,0.545198559761,0.986323237419,0.894035995007,0.919534504414,0.960673749447,0.97881436348,0.995901048183,1.00232958794,0.984870135784,0.827404797077,0.743152797222,0.981017589569,0.948413729668,0.911090135574,0.991108596325,0.792329072952,0.87531965971,0.929831326008,0.768954396248,0.859621465206,0.974357187748,0.94197678566,0.792392790318,0.955623984337,0.758207917213,0.896086096764,0.899409174919,0.89609837532,0.897562086582,0.898415982723,0.805340826511,0.830571353436,0.915823876858,1.01725363731,0.827637135983,0.95211327076,0.899825274944,0.880567491055,1.01843011379,0.881986916065,0.867633581161,0.646807789803,0.962558805943,1.00844562054,0.930473089218,0.87984752655,0.997632741928,0.902020692825,0.753892123699,0.753892123699,1.07404005527,0.860291361809,0.962189495564,0.882827043533,0.836468935013,0.833227992058,0.813349783421,0.901672482491,0.853182137012,0.904222428799,0.681758761406,0.804451107979,0.989118456841,0.931081175804,0.951917290688,0.922167420387,0.940222203732,0.873922467232,0.742178797722,0.850954949856,0.903280854225,0.891521155834,1.03957283497,1.00028049946,0.943760752678,1.0153387785,0.928581833839,0.8923407197,0.986209273338,1.19209289551e-07,0.872739434242,1.00326824188,0.9396276474,0.928165972233,0.944762051105,0.861102819443,0.926223576069,0.872425496578,0.866508305073,0.95914965868,0.909163832664,0.912900567055,0.863671302795,0.958871006966,0.968104362488,0.790686488152,0.903084814548,0.976953327656,0.891427576542,0.920608997345,0.944272041321,0.815185189247,1.01832985878,0.850188612938,0.91989248991,0.878139734268,0.939409554005,1.00150299072,0.874968290329,0.787991940975,0.84771668911,0.859789133072,0.823867559433,0.821642875671
sla,0.824066638947,0.738132178783,0.678736150265,0.874016702175,0.789662361145,0.732972323895,0.84600687027,0.767113029957,0.976378619671,0.767544925213,0.729802906513,0.899278223515,0.829405248165,0.747057199478,0.876542031765,0.755120396614,0.703658699989,0.756555855274,0.947667002678,0.862773537636,0.906352877617,0.795419096947,0.726478099823,0.783395767212,0.810210824013,0.869425475597,0.821083307266,0.765802323818,0.813337028027,0.845993280411,0.905614733696,0.961371481419,0.757669508457,0.771231174469,0.797362565994,0.661349356174,0.851479649544,0.917647004128,0.634621322155,0.781086802483,0.799076080322,0.844720721245,0.878195285797,0.881364822388,0.794655442238,0.79453843832,0.765052974224,0.836872756481,0.780053555965,0.860804080963,0.776604890823,0.782243609428,0.78555059433,0.869333744049,0.700107216835,0.801896691322,0.806066334248,0.844612777233,0.708574354649,0.745056509972,0.858330190182,0.906293690205,0.618025541306,0.748678326607,0.711120605469,0.824618220329,0.812944591045,0.793628931046,0.860124647617,0.837543964386,0.822486519814,0.952163994312,0.761664509773,0.870158910751,0.810879170895,0.831583857536,0.842515349388,0.860269963741,0.459000349045,0.781299650669,0.820885777473,0.810826539993,0.810826539993,0.858405470848,0.860681355,0.741069555283,0.801471710205,0.855476558208,0.819224953651,0.894966781139,0.728246212006,0.84649682045,0.866883099079,0.814395308495,0.757797837257,0.829467773438,0.780359148979,0.78091353178,0.718177437782,0.899927318096,0.79766112566,0.681005656719,0.826965212822,0.759034395218,0.924247920513,0.749964416027,0.707061231136,0.812489509583,0.845084249973,0.882613778114,0.750222682953,0.784655511379,0.872739434242,0.0,0.876491189003,0.862102031708,0.761306285858,0.828769564629,0.804927766323,0.903349816799,0.854074239731,0.930651187897,0.805041313171,0.772170186043,0.73662263155,0.843134045601,0.689450621605,0.793615818024,0.841868042946,0.836397528648,0.742650032043,0.799890518188,0.804728984833,0.87000310421,0.78932261467,0.455012857914,0.884231328964,0.720752120018,0.703698754311,0.782601296902,0.77551138401,0.791821122169,0.868387579918,0.820479869843,0.805426836014,0.633427798748,0.728129982948
oor,0.78341293335,0.756042003632,0.849155426025,0.793814182281,0.748129606247,0.755294680595,0.76133787632,0.672008633614,0.856447696686,0.708872914314,0.806320130825,0.708389401436,0.809873282909,0.833534359932,0.802568674088,0.838740825653,0.764880716801,0.766382336617,0.821185827255,0.915224552155,0.813138842583,0.913964271545,0.647135972977,0.867272794247,0.919788122177,0.789178609848,0.732087731361,0.817214488983,0.759032607079,0.794758439064,0.743259906769,0.772595286369,0.792160749435,0.716121792793,0.65667116642,0.845015347004,0.733720183372,0.902535438538,0.78985196352,0.707579731941,0.774342119694,0.681908249855,0.812950909138,0.846174240112,0.608796656132,0.810771286488,0.859477460384,0.807238340378,0.865934312344,0.814698398113,0.780619263649,0.895144999027,0.764215707779,0.671323060989,0.789693176746,0.852186799049,0.784663140774,0.829741418362,0.806450307369,0.805560469627,0.786374509335,0.802932918072,0.844397604465,0.797390937805,0.745588183403,0.668803095818,0.790202975273,0.822293043137,0.782220363617,0.73836350441,0.793110787868,0.81562268734,0.615242242813,0.673330664635,0.884795069695,0.725982010365,0.872558057308,0.78120881319,0.791199445724,0.715438961983,0.873665094376,0.874709069729,0.874709069729,0.762458384037,0.740728020668,0.69502222538,0.970292389393,0.858514010906,0.914096057415,0.86257982254,0.885077416897,0.800343632698,0.839023411274,0.80741584301,0.811853170395,0.799454689026,0.745589613914,0.686861813068,0.660227775574,0.955489516258,0.738087713718,0.683934688568,0.871463179588,0.883463740349,0.860661268234,0.688155055046,0.699922919273,0.773049473763,0.826918840408,0.716170549393,0.821158707142,0.87789952755,1.00326824188,0.876491189003,0.0,0.944368004799,0.700083732605,0.994266748428,0.683724701405,0.604472279549,0.787550449371,0.780171871185,0.837342917919,0.716978669167,0.871833026409,0.743076562881,0.779561400414,0.784254908562,0.781062066555,0.783828020096,0.780617654324,0.756866574287,0.864547967911,0.870050132275,0.824860334396,0.777120828629,0.733272075653,0.818850517273,0.801624655724,0.719280004501,0.606746315956,0.738943457603,0.804489433765,0.799128890038,0.689984560013,0.762865960598,0.790730953217
afval,0.919271588326,0.843451976776,0.786399662495,0.935607194901,0.807484388351,0.846963584423,0.815655231476,0.798048138618,0.980344116688,0.765896677971,0.872858405113,0.924276173115,0.953305959702,0.838345527649,0.94081401825,0.957942485809,0.847543001175,0.803105533123,0.970359921455,0.837408006191,0.961400210857,0.883073925972,0.888794660568,0.880196511745,0.870177388191,0.942501962185,0.857235372066,0.796005606651,0.882464110851,0.925367772579,0.795651435852,0.947861015797,0.893147230148,0.961781024933,0.806204080582,1.00995409489,0.924031972885,0.900087118149,0.893181681633,0.810674309731,0.770024120808,0.918928861618,0.939558386803,0.855445027351,0.862288057804,0.954221248627,0.806210756302,0.914006829262,0.914370536804,0.766488134861,0.899775087833,0.909048438072,0.981656014919,0.808275341988,0.970242679119,0.889768123627,0.868592143059,0.953945219517,0.986858010292,0.817369937897,0.929413080215,1.03762447834,0.940826654434,0.893617987633,0.850037097931,0.887234866619,0.990626692772,0.836638629436,0.876535713673,0.872964501381,0.894170284271,0.937977969646,0.928106248379,0.943826317787,0.919651687145,1.02750957012,0.90970826149,0.872297167778,0.843667149544,0.91551810503,0.86932861805,0.984298527241,0.984298527241,1.05667543411,0.974785149097,0.853003382683,0.72369658947,0.929483115673,0.77285784483,0.880345523357,0.895635843277,0.889552056789,0.900440454483,0.942149758339,0.968516647816,0.85001128912,0.878564178944,0.904413223267,0.981342017651,0.980562925339,0.808025658131,0.764785408974,0.849689662457,0.732310771942,0.998222351074,0.915471315384,0.910045683384,0.787837445736,0.980663716793,0.82638579607,0.91272854805,0.959442734718,0.9396276474,0.862102031708,0.944368004799,0.0,0.909044146538,0.887001812458,1.00833523273,0.967383742332,0.816340446472,0.924748778343,0.874427556992,0.86462700367,0.836456656456,0.942914485931,1.05504131317,0.821995854378,0.83984285593,0.778285264969,0.88082575798,0.894989669323,0.812280416489,0.978160023689,1.01355576515,0.835819005966,0.872792065144,0.91464048624,0.773959934711,0.932444214821,0.941832244396,0.872686028481,0.836997330189,0.827720999718,0.817369222641,0.864809215069,0.83098846674
litteken,0.767825603485,0.811060786247,0.89372086525,0.817540407181,0.755966961384,0.805939435959,0.806900799274,0.775642752647,0.96954613924,0.785287022591,0.768456757069,0.803260564804,0.80208337307,0.732849955559,0.771838724613,0.835023403168,0.825624465942,0.755394160748,0.690905332565,0.746608793736,0.723204731941,0.916310310364,0.986161828041,0.865447938442,0.803354799747,0.783665180206,0.86193883419,0.752098321915,0.904588639736,0.695725798607,0.92887288332,0.767741382122,0.791696548462,0.77276468277,0.831672072411,0.913808345795,0.980326294899,0.707393884659,0.731348156929,0.903553068638,0.775545716286,0.730847477913,0.945061028004,0.796061754227,0.601141214371,0.76952290535,0.807916581631,0.818959832191,0.810681700706,0.930195093155,0.807283997536,0.845911920071,0.749428510666,0.806589365005,0.82821393013,0.988596975803,0.764851391315,0.913823127747,0.819856643677,0.831538558006,0.845903992653,0.715585112572,0.938288748264,0.772670388222,0.733167469501,0.537666678429,0.771243155003,0.825707614422,0.962998509407,0.792116701603,0.97008818388,0.867451131344,0.813108980656,0.617063701153,0.813539266586,0.680705726147,0.745022416115,0.772268116474,0.789281785488,0.66670191288,0.843774914742,0.848793268204,0.848793268204,0.915920972824,0.807134926319,0.640027999878,0.799506485462,0.854331970215,0.849323868752,0.851481974125,0.857937991619,0.788405001163,0.800594806671,0.858459055424,0.780639469624,0.944201231003,0.835030198097,0.534000039101,0.675183653831,0.932558357716,0.760367393494,0.697565197945,0.840083241463,0.905642211437,0.874938309193,0.757712721825,0.59466791153,0.733864963055,0.658202767372,0.859371066093,0.890490531921,0.85851842165,0.928165972233,0.761306285858,0.700083732605,0.909044146538,0.0,0.874628841877,0.562517285347,0.611808538437,0.776103079319,0.879487454891,0.801145553589,0.784316420555,0.843694210052,0.643602848053,0.809276342392,0.715675890446,0.702954530716,0.898049354553,0.865302026272,0.709744393826,0.866877675056,0.745391249657,0.920887708664,0.750257134438,0.909784555435,0.857093691826,0.737249672413,0.867975831032,0.592475414276,0.780486226082,0.773316264153,0.787070631981,0.673412203789,0.684359431267,0.752936244011
zeeman,0.936581909657,0.909870445728,0.849443376064,0.947241306305,0.914458870888,0.792120575905,0.835866570473,0.886057257652,0.935699164867,0.843929767609,0.952767193317,1.0433152914,1.01560354233,0.815820813179,1.006706357,1.00559818745,0.946730077267,0.838349997997,0.924102067947,0.837586522102,0.873878479004,1.03252756596,0.925526797771,0.897593080997,0.853657722473,0.830574989319,0.818071126938,0.899399220943,0.907121896744,0.840935647488,0.991771101952,0.898587524891,0.858177483082,0.939507424831,0.993543207645,1.07084333897,0.963537693024,0.877694487572,0.776100516319,0.893861055374,0.889737725258,0.842041015625,0.941266298294,1.02493572235,0.907884955406,0.874417960644,0.749338626862,0.816769599915,0.933846354485,0.848384737968,0.85176807642,1.0772844553,0.814884305,0.984120965004,0.871830224991,1.01160228252,0.888905405998,0.856732606888,0.870004534721,0.876743912697,1.01123225689,0.875397920609,0.868447899818,0.969226658344,0.892885327339,0.885901451111,0.911347031593,0.921708703041,0.881748795509,0.879013180733,0.876443564892,0.953365087509,0.903189778328,0.917177915573,0.998456120491,0.981148183346,0.808776497841,0.860060155392,0.775113582611,0.851361751556,0.79458630085,1.01214194298,1.01214194298,0.957137405872,0.785965740681,0.855836331844,0.84569466114,0.896295964718,0.828203439713,0.910441458225,0.922212839127,0.89276766777,0.966407358646,0.971460044384,0.894530713558,0.973722457886,0.831361413002,0.823969006538,0.878481984138,0.893733143806,0.952201664448,0.910937786102,1.00536239147,0.736904919147,1.10158240795,0.80425453186,0.956537187099,0.753546237946,0.922941803932,1.11118018627,0.987034738064,0.964700818062,0.944762051105,0.828769564629,0.994266748428,0.887001812458,0.874628841877,-1.19209289551e-07,0.940397500992,0.91613227129,0.924641132355,0.8690995574,0.818157553673,0.86319231987,0.835198521614,0.806532204151,0.960658371449,0.880371391773,0.802289247513,0.843734741211,0.870711565018,0.83565223217,0.867971420288,0.812666416168,0.981923758984,0.744410276413,0.99580603838,0.928459107876,0.844900965691,0.901130497456,0.939819574356,0.868964910507,0.855226814747,0.934320926666,0.898084580898,0.794251203537,0.773554325104
tepel,0.718880057335,0.741397976875,0.860916018486,0.73751860857,0.832921504974,0.555868208408,0.737798333168,0.666314303875,0.886853218079,0.659730792046,0.724460124969,0.764755189419,0.846789479256,0.741497993469,0.783022761345,0.678550481796,0.763841509819,0.758076548576,0.764655411243,0.861076593399,0.552270054817,0.754037320614,0.875678181648,0.654624402523,0.896613657475,0.821610927582,0.922662496567,0.738003611565,0.960928142071,0.775160133839,0.766137719154,0.82301068306,0.699672460556,0.750242054462,0.874601721764,0.882894933224,0.818081617355,0.793139517307,0.779672980309,0.755874335766,0.70844823122,0.744405925274,0.867412507534,0.786246657372,0.683652579784,0.802971482277,0.911217391491,0.744307518005,0.808956384659,0.902270913124,0.755187153816,0.868722259998,0.804591059685,0.7523239851,0.823395907879,0.894803106785,0.771577477455,0.877119660378,0.818439304829,0.864593684673,0.851506590843,0.773159861565,0.966851949692,0.820430874825,0.653042256832,0.553145170212,0.794366121292,0.71086871624,0.808648169041,0.831462681293,0.826407372952,0.757447123528,0.528165340424,0.636891841888,0.782577037811,0.643678247929,0.789646804333,0.696420550346,0.701520204544,0.724101901054,0.832238852978,0.856936097145,0.856936097145,0.899132609367,0.841851115227,0.694198250771,0.928358972073,0.800420463085,0.932372391224,0.835654139519,0.953116357327,0.762826025486,0.786545753479,0.843040525913,0.808107376099,1.00767052174,0.790087461472,0.650802969933,0.720363140106,0.878228783607,0.787948310375,0.546931505203,0.734325706959,0.947549462318,0.921224415302,0.856373727322,0.661227107048,0.641538858414,0.695059478283,0.807853221893,0.834245085716,0.815331220627,0.861102819443,0.804927766323,0.683724701405,1.00833523273,0.562517285347,0.940397500992,0.0,0.691762506962,0.764208197594,0.885170638561,0.767835617065,0.78498339653,0.890959262848,0.737493038177,0.711098194122,0.706537485123,0.647510170937,0.69096750021,0.800275862217,0.738698840141,0.869957447052,0.621114134789,0.964502215385,0.779396831989,0.769196629524,0.814688801765,0.74781703949,0.813090503216,0.393980562687,0.753002107143,0.70363509655,0.743314266205,0.635645747185,0.703204154968,0.691662788391
naald,0.743949055672,0.743664622307,0.855199098587,0.873681485653,0.80585539341,0.733859181404,0.915110588074,0.697002410889,0.948508739471,0.690496563911,0.898272812366,0.756281554699,0.716984927654,0.79725086689,0.795158982277,0.868187069893,0.811545610428,0.785509824753,0.77236610651,0.866754114628,0.70985865593,1.04113888741,0.950958788395,0.929228663445,0.957722127438,0.834223031998,0.867208480835,0.778877615929,0.829446256161,0.783332049847,0.820956647396,0.857552349567,0.736789107323,0.769860863686,0.758213341236,0.958007335663,0.902516543865,0.870183050632,0.819602966309,0.730209946632,0.79671227932,0.715182185173,1.02695226669,0.751230716705,0.757554531097,0.88511043787,0.902526974678,0.802409768105,0.77581769228,0.896504044533,0.780447244644,0.87371712923,0.865836024284,0.656929671764,0.800516366959,0.882370829582,0.738371253014,1.01829683781,0.915364384651,0.784971535206,0.778095304966,0.871373593807,0.811785936356,0.861513257027,0.784008204937,0.696777820587,0.637993872166,0.80803501606,0.807098507881,0.792896926403,0.939992249012,0.868406414986,0.716470599174,0.650927245617,0.774842739105,0.673906445503,0.833547949791,0.768382906914,0.764768838882,0.867922544479,0.727762162685,0.854472160339,0.854472160339,0.9367826581,0.901949644089,0.667542099953,0.821381568909,0.875704526901,0.793365597725,0.810528635979,0.937076985836,0.892643690109,0.827985644341,0.856608271599,0.849608719349,0.877312660217,0.815647900105,0.740240633488,0.717717170715,0.826586663723,0.850616693497,0.72576791048,0.871410727501,0.864304423332,0.909784257412,0.819459319115,0.598487377167,0.783206105232,0.810738801956,0.813606083393,0.879476428032,0.831481218338,0.926223576069,0.903349816799,0.604472279549,0.967383742332,0.611808538437,0.91613227129,0.691762506962,0.0,0.726725935936,0.884153962135,0.867681384087,0.623320817947,0.813875079155,0.720775604248,0.855669736862,0.799799799919,0.787578105927,0.81707072258,0.787750303745,0.807816386223,0.951915085316,0.793813109398,0.848907232285,0.739919245243,0.904424071312,0.81010723114,0.822895646095,0.830906867981,0.654278457165,0.781247019768,0.889882683754,0.811302006245,0.786168575287,0.751237750053,0.805504202843
deksel,0.800045490265,0.700927138329,0.686957240105,0.872834861279,0.818051934242,0.668769538403,0.975925922394,0.676694273949,0.938273668289,0.752683758736,0.750858306885,0.89347922802,0.893513679504,0.812781095505,0.96962839365,0.811524450779,0.71388232708,0.794878900051,0.866765916348,0.820793390274,0.857401609421,0.812394618988,0.800526440144,0.731475293636,0.801984906197,0.936003088951,0.92396402359,0.69360435009,0.933608710766,0.844405174255,0.857126355171,0.903257787228,0.672345876694,0.727102041245,0.85716342926,0.989106714725,0.836719214916,0.804979085922,0.839640259743,0.739331245422,0.796166658401,0.829317212105,0.773222446442,0.837408840656,0.779143691063,0.970449626446,0.934286117554,0.835884451866,0.78637945652,0.792926371098,0.82575148344,0.796752095222,0.921396672726,0.786290884018,0.80614989996,0.908226251602,0.803356170654,0.824899435043,0.839399158955,0.742337465286,0.845398664474,0.910956263542,0.795285046101,0.7341837883,0.607881963253,0.760674953461,0.854475200176,0.811399638653,0.827982068062,0.705208659172,0.876951217651,0.890172541142,0.828435599804,0.793849766254,0.915694057941,0.738743901253,0.961381494999,0.819125175476,0.823804676533,0.837282180786,0.789910554886,0.866040766239,0.866040766239,0.939992725849,0.85400891304,0.74737739563,0.904502511024,0.817407131195,0.875163912773,0.816877603531,0.988490819931,0.949938476086,0.852287828922,0.940354466438,0.988321781158,0.956449389458,0.794535398483,0.897418498993,0.865097641945,1.01565611362,0.926395714283,0.714525222778,0.783359110355,0.725725769997,0.865453898907,0.934121072292,0.724475502968,0.853737533092,1.00583708286,0.82816773653,0.935476124287,0.858210384846,0.872425496578,0.854074239731,0.787550449371,0.816340446472,0.776103079319,0.924641132355,0.764208197594,0.726725935936,0.0,0.823619604111,0.713431537151,0.783471286297,0.942343533039,0.783879876137,0.894396781921,0.840615868568,0.85898566246,0.779923558235,0.715570628643,0.856083095074,0.987807750702,0.859017014503,0.934378683567,0.839764118195,0.77605253458,0.800851285458,0.861784517765,0.844678521156,0.797794163227,0.952026665211,0.826028823853,0.882260799408,0.897202670574,0.932592153549,0.933269381523
duif,0.772161006927,0.829918861389,0.965637922287,0.897694408894,0.80837726593,0.821675777435,0.643656730652,0.936569333076,0.541160345078,0.861860156059,0.684995174408,0.620323777199,1.02014327049,0.714220225811,0.941340327263,0.791506528854,0.738601982594,0.85942709446,0.919747829437,0.802437543869,0.968788325787,0.79090076685,0.869533658028,0.841189265251,0.889771521091,0.847843647003,0.599085271358,0.969665706158,0.912101507187,0.832857847214,0.664034664631,0.678956031799,0.908287525177,0.870056509972,0.846394538879,0.922770142555,0.738503694534,0.908768296242,0.835812449455,0.827010393143,0.777837336063,0.816500008106,0.778466761112,0.671267211437,0.872320950031,0.680173277855,0.884227395058,0.856599211693,0.932688951492,0.845837712288,0.944376766682,0.947712361813,0.771621823311,0.801913261414,0.981098115444,0.802748680115,0.827100276947,0.761474013329,0.964496672153,0.853333830833,0.718882977962,0.891280710697,0.569904744625,0.897616744041,0.818863809109,0.806448221207,0.874754428864,0.898087263107,0.619055449963,0.831089377403,0.614738702774,0.923786640167,0.866289794445,0.79528927803,0.940096497536,0.89069211483,0.898371994495,0.836448550224,0.881907939911,0.82494354248,0.871119499207,0.971130132675,0.971130132675,0.721555948257,0.759203076363,0.881895363331,0.922651827335,0.907455563545,0.974457800388,0.685861289501,1.03406465054,0.927007138729,0.881276428699,0.789161682129,0.704989671707,0.801662445068,0.789306282997,0.879077672958,0.888580679893,0.896539986134,0.688242912292,0.678568482399,0.958229124546,0.840348124504,1.0193117857,0.701714158058,0.880442380905,0.892262935638,0.898603975773,0.828562617302,0.740397810936,0.824223279953,0.866508305073,0.930651187897,0.780171871185,0.924748778343,0.879487454891,0.8690995574,0.885170638561,0.884153962135,0.823619604111,-1.19209289551e-07,0.841505765915,0.748602330685,0.93346619606,0.856725335121,0.886339902878,0.897207319736,0.907787263393,0.897278726101,0.782403469086,0.876871705055,0.99584197998,0.879573106766,0.915918111801,0.936816036701,0.646920681,0.904109120369,0.730138540268,0.453931093216,0.831645786762,0.708351314068,0.813733994961,0.880728840828,0.807204961777,0.79947245121,0.856384634972
cadeau,0.883672535419,0.70548760891,0.783591270447,0.752754330635,0.769369840622,0.710734903812,0.840988516808,0.921173334122,0.846382081509,0.825962841511,0.596008419991,0.756196856499,0.816637575626,0.875048279762,0.89915138483,0.829739093781,0.867362380028,0.642261862755,0.546041488647,0.633555173874,0.720651090145,0.763598024845,0.791119158268,0.706603109837,0.890268623829,0.688551783562,0.699355483055,0.641814112663,0.818484783173,0.71986079216,0.910380601883,0.951651275158,0.884422719479,0.811508536339,0.765488743782,0.932790338993,0.823689758778,0.640294909477,0.835632741451,0.787984549999,0.749506175518,0.603728353977,0.724414765835,0.837796032429,0.798907220364,0.904959619045,0.988252699375,0.792398035526,0.893686115742,0.80066049099,0.895357072353,0.870160102844,0.746324360371,0.840038657188,0.813925623894,0.902731835842,0.721941769123,0.78120213747,0.822541594505,0.78960955143,0.924097061157,0.847938358784,0.835207819939,0.849915444851,0.702617526054,0.828026294708,0.76235461235,0.866340517998,0.809948146343,0.703445672989,0.738674402237,0.832355082035,0.651035070419,0.860423147678,0.868586063385,0.881213963032,0.785965621471,0.807191729546,0.724401473999,0.573860704899,0.857865214348,0.904747605324,0.904747605324,0.840175449848,0.7731513381,0.65895485878,0.822926461697,0.879997849464,0.88205486536,0.93015229702,0.922884762287,0.973537445068,0.829102516174,0.731561303139,0.81008297205,0.940248668194,0.870923817158,0.866551280022,0.833756566048,0.882774055004,0.855297386646,0.769592523575,0.624568104744,0.756876051426,0.819675087929,0.782037973404,0.778617620468,0.678315401077,0.839500546455,0.909209430218,0.797409534454,0.914940178394,0.95914965868,0.805041313171,0.837342917919,0.874427556992,0.801145553589,0.818157553673,0.767835617065,0.867681384087,0.713431537151,0.841505765915,1.19209289551e-07,0.807704031467,0.962444126606,0.73547488451,0.840195119381,0.653291344643,0.553041219711,0.665809094906,0.630338788033,0.675527572632,0.853177309036,0.920870602131,0.985967218876,0.644674897194,0.802593827248,0.796895682812,0.840125918388,0.733526229858,0.80663651228,0.800915420055,0.816974163055,0.800759732723,0.731040000916,0.698093771935,0.691398262978
